agency_cd,site_no,Date,Flow,Flow_cd
USGS,08162600,2017-10-22,17.7,A
USGS,08162600,2017-10-23,18,A
USGS,08162600,2017-10-24,17,A
USGS,08162600,2017-10-25,16.8,A
USGS,08162600,2017-10-26,17.6,A
USGS,08162600,2017-10-27,21.2,A
USGS,08162600,2017-10-28,17.9,A
USGS,08162600,2017-10-29,15,A
USGS,08162600,2017-10-30,16.8,A
USGS,08162600,2017-10-31,15.5,A
USGS,08162600,2017-11-01,27.4,A
USGS,08162600,2017-11-02,42.4,A
USGS,08162600,2017-11-03,42.7,A
USGS,08162600,2017-11-04,32.6,A
USGS,08162600,2017-11-05,20.7,A
USGS,08162600,2017-11-06,15.5,A
USGS,08162600,2017-11-07,14.4,A
USGS,08162600,2017-11-08,16.6,A
USGS,08162600,2017-11-09,21.9,A
USGS,08162600,2017-11-10,16.9,A
USGS,08162600,2017-11-11,15.9,A
USGS,08162600,2017-11-12,17,A
USGS,08162600,2017-11-13,16.9,A
USGS,08162600,2017-11-14,16.8,A
USGS,08162600,2017-11-15,16.4,A
USGS,08162600,2017-11-16,19.9,A
USGS,08162600,2017-11-17,20,A
USGS,08162600,2017-11-18,16,A
USGS,08162600,2017-11-19,13.6,A
USGS,08162600,2017-11-20,13.1,A
USGS,08162600,2017-11-21,14.6,A
USGS,08162600,2017-11-22,15.6,A
USGS,08162600,2017-11-23,21.2,A
USGS,08162600,2017-11-24,24.7,A
USGS,08162600,2017-11-25,25.3,A
USGS,08162600,2017-11-26,19.4,A
USGS,08162600,2017-11-27,15.4,A
USGS,08162600,2017-11-28,14.8,A
USGS,08162600,2017-11-29,13.9,A
USGS,08162600,2017-11-30,16.7,A
USGS,08162600,2017-12-01,17.9,A
USGS,08162600,2017-12-02,13.5,A
USGS,08162600,2017-12-03,12.3,A
USGS,08162600,2017-12-04,12.7,A
USGS,08162600,2017-12-05,17.3,A
USGS,08162600,2017-12-06,17,A
USGS,08162600,2017-12-07,22.5,A
USGS,08162600,2017-12-08,32.4,A
USGS,08162600,2017-12-09,35.4,A
USGS,08162600,2017-12-10,29,A
USGS,08162600,2017-12-11,20.6,A
USGS,08162600,2017-12-12,15.4,A
USGS,08162600,2017-12-13,12.2,A
USGS,08162600,2017-12-14,12.8,A
USGS,08162600,2017-12-15,14.6,A
USGS,08162600,2017-12-16,15.5,A
USGS,08162600,2017-12-17,59,A
USGS,08162600,2017-12-18,89.2,A
USGS,08162600,2017-12-19,82,A
USGS,08162600,2017-12-20,59,A
USGS,08162600,2017-12-21,43.4,A
USGS,08162600,2017-12-22,34.5,A
USGS,08162600,2017-12-23,25.7,A
USGS,08162600,2017-12-24,17.3,A
USGS,08162600,2017-12-25,14.3,A
USGS,08162600,2017-12-26,12.7,A
USGS,08162600,2017-12-27,12.3,A
USGS,08162600,2017-12-28,13.1,A
USGS,08162600,2017-12-29,16.7,A
USGS,08162600,2017-12-30,16.6,A
USGS,08162600,2017-12-31,13.9,A
USGS,08162600,2018-01-01,11.5,A
USGS,08162600,2018-01-02,10.3,A
USGS,08162600,2018-01-03,10.1,A
USGS,08162600,2018-01-04,9.97,A
USGS,08162600,2018-01-05,9.79,A
USGS,08162600,2018-01-06,10,A
USGS,08162600,2018-01-07,10.2,A
USGS,08162600,2018-01-08,10.5,A
USGS,08162600,2018-01-09,11.2,A
USGS,08162600,2018-01-10,11.3,A
USGS,08162600,2018-01-11,11.8,A
USGS,08162600,2018-01-12,11.2,A
USGS,08162600,2018-01-13,12.6,A
USGS,08162600,2018-01-14,17.5,A
USGS,08162600,2018-01-15,16.8,A
USGS,08162600,2018-01-16,14,A
USGS,08162600,2018-01-17,12.4,A
USGS,08162600,2018-01-18,11.3,A
USGS,08162600,2018-01-19,11.8,A
USGS,08162600,2018-01-20,13.3,A
USGS,08162600,2018-01-21,18.6,A
USGS,08162600,2018-01-22,26.5,A
USGS,08162600,2018-01-23,18.8,A
USGS,08162600,2018-01-24,15.6,A
USGS,08162600,2018-01-25,18.7,A
USGS,08162600,2018-01-26,14.7,A
USGS,08162600,2018-01-27,74,A
USGS,08162600,2018-01-28,441,A
USGS,08162600,2018-01-29,103,A
USGS,08162600,2018-01-30,45.7,A
USGS,08162600,2018-01-31,32.2,A
USGS,08162600,2018-02-01,26.2,A
USGS,08162600,2018-02-02,19.8,A
USGS,08162600,2018-02-03,18,A
USGS,08162600,2018-02-04,18.7,A
USGS,08162600,2018-02-05,18.6,A
USGS,08162600,2018-02-06,16.2,A
USGS,08162600,2018-02-07,20.4,A
USGS,08162600,2018-02-08,18.3,A
USGS,08162600,2018-02-09,16.6,A
USGS,08162600,2018-02-10,1300,A
USGS,08162600,2018-02-11,1490,A
USGS,08162600,2018-02-12,340,A
USGS,08162600,2018-02-13,111,A
USGS,08162600,2018-02-14,58.9,A
USGS,08162600,2018-02-15,45.1,A
USGS,08162600,2018-02-16,37.3,A
USGS,08162600,2018-02-17,28.9,A
USGS,08162600,2018-02-18,24.4,A
USGS,08162600,2018-02-19,20.9,A
USGS,08162600,2018-02-20,19,A
USGS,08162600,2018-02-21,17.5,A
USGS,08162600,2018-02-22,17.1,A
USGS,08162600,2018-02-23,19.8,A
USGS,08162600,2018-02-24,22.7,A
USGS,08162600,2018-02-25,27,A
USGS,08162600,2018-02-26,48.9,A
USGS,08162600,2018-02-27,58.3,A
USGS,08162600,2018-02-28,38.3,A
USGS,08162600,2018-03-01,29.8,A
USGS,08162600,2018-03-02,21.9,A
USGS,08162600,2018-03-03,21.3,A
USGS,08162600,2018-03-04,16.8,A
USGS,08162600,2018-03-05,15.1,A
USGS,08162600,2018-03-06,15.6,A
USGS,08162600,2018-03-07,19.4,A
USGS,08162600,2018-03-08,17.6,A
USGS,08162600,2018-03-09,39.7,A
USGS,08162600,2018-03-10,23.7,A
USGS,08162600,2018-03-11,16.2,A
USGS,08162600,2018-03-12,14.3,A
USGS,08162600,2018-03-13,14.4,A
USGS,08162600,2018-03-14,12.5,A
USGS,08162600,2018-03-15,13.1,A
USGS,08162600,2018-03-16,11.6,A
USGS,08162600,2018-03-17,11.6,A
USGS,08162600,2018-03-18,11.6,A
USGS,08162600,2018-03-19,13.2,A
USGS,08162600,2018-03-20,13.5,A
USGS,08162600,2018-03-21,11.3,A
USGS,08162600,2018-03-22,16.1,A
USGS,08162600,2018-03-23,22.8,A
USGS,08162600,2018-03-24,16.7,A
USGS,08162600,2018-03-25,13.7,A
USGS,08162600,2018-03-26,15.1,A
USGS,08162600,2018-03-27,16.9,A
USGS,08162600,2018-03-28,18.9,A
USGS,08162600,2018-03-29,476,A
USGS,08162600,2018-03-30,306,A
USGS,08162600,2018-03-31,128,A
USGS,08162600,2018-04-01,66.1,A
USGS,08162600,2018-04-02,48.6,A
USGS,08162600,2018-04-03,40.5,A
USGS,08162600,2018-04-04,36.4,A
USGS,08162600,2018-04-05,39.2,A
USGS,08162600,2018-04-06,44.3,A
USGS,08162600,2018-04-07,39.8,A
USGS,08162600,2018-04-08,32,A
USGS,08162600,2018-04-09,30.1,A
USGS,08162600,2018-04-10,31.7,A
USGS,08162600,2018-04-11,29.6,A
USGS,08162600,2018-04-12,33.1,A
USGS,08162600,2018-04-13,36.5,A
USGS,08162600,2018-04-14,38.8,A
USGS,08162600,2018-04-15,43.4,A
USGS,08162600,2018-04-16,41.5,A
USGS,08162600,2018-04-17,41,A
USGS,08162600,2018-04-18,34.4,A
USGS,08162600,2018-04-19,29,A
USGS,08162600,2018-04-20,29.1,A
USGS,08162600,2018-04-21,28.8,A
USGS,08162600,2018-04-22,29.3,A
USGS,08162600,2018-04-23,41.6,A
USGS,08162600,2018-04-24,36.3,A
USGS,08162600,2018-04-25,30.2,A
USGS,08162600,2018-04-26,24.6,A
USGS,08162600,2018-04-27,22.2,A
USGS,08162600,2018-04-28,22,A
USGS,08162600,2018-04-29,24,A
USGS,08162600,2018-04-30,23.5,A
USGS,08162600,2018-05-01,25.6,A
USGS,08162600,2018-05-02,26,A
USGS,08162600,2018-05-03,26.2,A
USGS,08162600,2018-05-04,26.2,A
USGS,08162600,2018-05-05,28.1,A
USGS,08162600,2018-05-06,31.2,A
USGS,08162600,2018-05-07,28.3,A
USGS,08162600,2018-05-08,27,A
USGS,08162600,2018-05-09,22.8,A
USGS,08162600,2018-05-10,24.9,A
USGS,08162600,2018-05-11,27.7,A
USGS,08162600,2018-05-12,29.7,A
USGS,08162600,2018-05-13,28,A
USGS,08162600,2018-05-14,26.5,A
USGS,08162600,2018-05-15,26.1,A
USGS,08162600,2018-05-16,24.3,A
USGS,08162600,2018-05-17,22.4,A
USGS,08162600,2018-05-18,24.7,A
USGS,08162600,2018-05-19,26.5,A
USGS,08162600,2018-05-20,28.6,A
USGS,08162600,2018-05-21,55.8,A
USGS,08162600,2018-05-22,91.3,A
USGS,08162600,2018-05-23,185,A
USGS,08162600,2018-05-24,103,A
USGS,08162600,2018-05-25,37.1,A
USGS,08162600,2018-05-26,26.2,A
USGS,08162600,2018-05-27,25.4,A
USGS,08162600,2018-05-28,21.4,A
USGS,08162600,2018-05-29,18.5,A
USGS,08162600,2018-05-30,15.8,A
USGS,08162600,2018-05-31,13.3,A
USGS,08162600,2018-06-01,13.1,A
USGS,08162600,2018-06-02,13.3,A
USGS,08162600,2018-06-03,13.8,A
USGS,08162600,2018-06-04,15.4,A
USGS,08162600,2018-06-05,16.7,A
USGS,08162600,2018-06-06,13.7,A
USGS,08162600,2018-06-07,15.9,A
USGS,08162600,2018-06-08,15.3,A
USGS,08162600,2018-06-09,11.9,A
USGS,08162600,2018-06-10,10.4,A
USGS,08162600,2018-06-11,9.95,A
USGS,08162600,2018-06-12,11.9,A
USGS,08162600,2018-06-13,14.3,A
USGS,08162600,2018-06-14,13.5,A
USGS,08162600,2018-06-15,20.1,A
USGS,08162600,2018-06-16,35,A
USGS,08162600,2018-06-17,37.1,A
USGS,08162600,2018-06-18,43.7,A
USGS,08162600,2018-06-19,190,A
USGS,08162600,2018-06-20,722,A
USGS,08162600,2018-06-21,2040,A
USGS,08162600,2018-06-22,1220,A
USGS,08162600,2018-06-23,342,A
USGS,08162600,2018-06-24,135,A
USGS,08162600,2018-06-25,67.4,A
USGS,08162600,2018-06-26,39.3,A
USGS,08162600,2018-06-27,30.1,A
USGS,08162600,2018-06-28,25.9,A
USGS,08162600,2018-06-29,21.4,A
USGS,08162600,2018-06-30,18.5,A
USGS,08162600,2018-07-01,20.4,A
USGS,08162600,2018-07-02,23.6,A
USGS,08162600,2018-07-03,18.7,A
USGS,08162600,2018-07-04,26.3,A
USGS,08162600,2018-07-05,167,A
USGS,08162600,2018-07-06,238,A
USGS,08162600,2018-07-07,54,A
USGS,08162600,2018-07-08,50.7,A
USGS,08162600,2018-07-09,91.2,A
USGS,08162600,2018-07-10,73.8,A
USGS,08162600,2018-07-11,49.7,A
USGS,08162600,2018-07-12,34.5,A
USGS,08162600,2018-07-13,28.5,A
USGS,08162600,2018-07-14,24.8,A
USGS,08162600,2018-07-15,22.4,A
USGS,08162600,2018-07-16,20.2,A
USGS,08162600,2018-07-17,19.4,A
USGS,08162600,2018-07-18,18.3,A
USGS,08162600,2018-07-19,17.6,A
USGS,08162600,2018-07-20,15.4,A
USGS,08162600,2018-07-21,13.5,A
USGS,08162600,2018-07-22,14.3,A
USGS,08162600,2018-07-23,15,A
USGS,08162600,2018-07-24,14.3,A
USGS,08162600,2018-07-25,14.8,A
USGS,08162600,2018-07-26,18.7,A
USGS,08162600,2018-07-27,15.9,A
USGS,08162600,2018-07-28,13.7,A
USGS,08162600,2018-07-29,13,A
USGS,08162600,2018-07-30,13.5,A
USGS,08162600,2018-07-31,15.6,A
USGS,08162600,2018-08-01,22.1,A
USGS,08162600,2018-08-02,22.3,A
USGS,08162600,2018-08-03,22.3,A
USGS,08162600,2018-08-04,20.6,A
USGS,08162600,2018-08-05,17.9,A
USGS,08162600,2018-08-06,14.7,A
USGS,08162600,2018-08-07,19.2,A
USGS,08162600,2018-08-08,19.4,A
USGS,08162600,2018-08-09,13.9,A
USGS,08162600,2018-08-10,11.1,A
USGS,08162600,2018-08-11,19.2,A
USGS,08162600,2018-08-12,22.8,A
USGS,08162600,2018-08-13,22.2,A
USGS,08162600,2018-08-14,23,A
USGS,08162600,2018-08-15,17.9,A
USGS,08162600,2018-08-16,14.1,A
USGS,08162600,2018-08-17,11.4,A
USGS,08162600,2018-08-18,10.3,A
USGS,08162600,2018-08-19,9.41,A
USGS,08162600,2018-08-20,8.63,A
USGS,08162600,2018-08-21,7.32,A
USGS,08162600,2018-08-22,6.63,A
USGS,08162600,2018-08-23,7.65,A
USGS,08162600,2018-08-24,10.5,A
USGS,08162600,2018-08-25,10.4,A
USGS,08162600,2018-08-26,10.3,A
USGS,08162600,2018-08-27,7.62,A
USGS,08162600,2018-08-28,7.72,A
USGS,08162600,2018-08-29,12.1,A
USGS,08162600,2018-08-30,16.6,A
USGS,08162600,2018-08-31,17.6,A
USGS,08162600,2018-09-01,25.9,A
USGS,08162600,2018-09-02,29.7,A
USGS,08162600,2018-09-03,35.3,A
USGS,08162600,2018-09-04,36.3,A
USGS,08162600,2018-09-05,37.3,A
USGS,08162600,2018-09-06,136,A
USGS,08162600,2018-09-07,331,A
USGS,08162600,2018-09-08,162,A
USGS,08162600,2018-09-09,79.1,A
USGS,08162600,2018-09-10,50.7,A
USGS,08162600,2018-09-11,89.7,A
USGS,08162600,2018-09-12,416,A
USGS,08162600,2018-09-13,1170,A
USGS,08162600,2018-09-14,867,A
USGS,08162600,2018-09-15,1310,A
USGS,08162600,2018-09-16,1700,A
USGS,08162600,2018-09-17,660,A
USGS,08162600,2018-09-18,234,A
USGS,08162600,2018-09-19,118,A
USGS,08162600,2018-09-20,65.3,A
USGS,08162600,2018-09-21,40.6,A
USGS,08162600,2018-09-22,32.2,A
USGS,08162600,2018-09-23,32,A
USGS,08162600,2018-09-24,29.9,A
USGS,08162600,2018-09-25,88.7,A
USGS,08162600,2018-09-26,151,A
USGS,08162600,2018-09-27,635,A
USGS,08162600,2018-09-28,261,A
USGS,08162600,2018-09-29,306,A
USGS,08162600,2018-09-30,306,A
USGS,08162600,2018-10-01,194,A
USGS,08162600,2018-10-02,107,A
USGS,08162600,2018-10-03,65.3,A
USGS,08162600,2018-10-04,42.5,A
USGS,08162600,2018-10-05,32.8,A
USGS,08162600,2018-10-06,25.9,A
USGS,08162600,2018-10-07,23.7,A
USGS,08162600,2018-10-08,21.6,A
USGS,08162600,2018-10-09,20.6,A
USGS,08162600,2018-10-10,17.4,A
USGS,08162600,2018-10-11,15.1,A
USGS,08162600,2018-10-12,17.5,A
USGS,08162600,2018-10-13,17.1,A
USGS,08162600,2018-10-14,14.8,A
USGS,08162600,2018-10-15,12.9,A
USGS,08162600,2018-10-16,13.7,A
USGS,08162600,2018-10-17,14.5,A
USGS,08162600,2018-10-18,17.3,A
USGS,08162600,2018-10-19,24.5,A
USGS,08162600,2018-10-20,98.9,A
USGS,08162600,2018-10-21,51.9,A
USGS,08162600,2018-10-22,31.4,A
USGS,08162600,2018-10-23,263,A
USGS,08162600,2018-10-24,516,A
USGS,08162600,2018-10-25,812,A
USGS,08162600,2018-10-26,567,A
USGS,08162600,2018-10-27,214,A
USGS,08162600,2018-10-28,98.9,A
USGS,08162600,2018-10-29,53.5,A
USGS,08162600,2018-10-30,34.8,A
USGS,08162600,2018-10-31,314,A
USGS,08162600,2018-11-01,2510,A
USGS,08162600,2018-11-02,1740,A
USGS,08162600,2018-11-03,492,A
USGS,08162600,2018-11-04,199,A
USGS,08162600,2018-11-05,121,A
USGS,08162600,2018-11-06,77,A
USGS,08162600,2018-11-07,53.4,A
USGS,08162600,2018-11-08,39.7,A
USGS,08162600,2018-11-09,359,A
USGS,08162600,2018-11-10,558,A
USGS,08162600,2018-11-11,177,A
USGS,08162600,2018-11-12,95.7,A
USGS,08162600,2018-11-13,65.4,A
USGS,08162600,2018-11-14,46.2,A
USGS,08162600,2018-11-15,37.5,A
USGS,08162600,2018-11-16,33.3,A
USGS,08162600,2018-11-17,28.8,A
USGS,08162600,2018-11-18,29.2,A
USGS,08162600,2018-11-19,54.9,A
USGS,08162600,2018-11-20,67.2,A
USGS,08162600,2018-11-21,39.2,A
USGS,08162600,2018-11-22,52.4,A
USGS,08162600,2018-11-23,47.3,A
USGS,08162600,2018-11-24,66.2,A
USGS,08162600,2018-11-25,49.6,A
USGS,08162600,2018-11-26,34.4,A
USGS,08162600,2018-11-27,26.9,A
USGS,08162600,2018-11-28,24.8,A
USGS,08162600,2018-11-29,26.8,A
USGS,08162600,2018-11-30,25.7,A
USGS,08162600,2018-12-01,22.4,A
USGS,08162600,2018-12-02,23.8,A
USGS,08162600,2018-12-03,19.1,A
USGS,08162600,2018-12-04,16.7,A
USGS,08162600,2018-12-05,17.8,A
USGS,08162600,2018-12-06,18.3,A
USGS,08162600,2018-12-07,216,A
USGS,08162600,2018-12-08,3710,A
USGS,08162600,2018-12-09,3130,A
USGS,08162600,2018-12-10,1080,A
USGS,08162600,2018-12-11,267,A
USGS,08162600,2018-12-12,132,A
USGS,08162600,2018-12-13,488,A
USGS,08162600,2018-12-14,809,A
USGS,08162600,2018-12-15,344,A
USGS,08162600,2018-12-16,146,A
USGS,08162600,2018-12-17,82.3,A
USGS,08162600,2018-12-18,57.7,A
USGS,08162600,2018-12-19,44.3,A
USGS,08162600,2018-12-20,40.6,A
USGS,08162600,2018-12-21,34.8,A
USGS,08162600,2018-12-22,27.8,A
USGS,08162600,2018-12-23,25.7,A
USGS,08162600,2018-12-24,24.1,A
USGS,08162600,2018-12-25,24.7,A
USGS,08162600,2018-12-26,22.9,A
USGS,08162600,2018-12-27,164,A
USGS,08162600,2018-12-28,516,A
USGS,08162600,2018-12-29,224,A
USGS,08162600,2018-12-30,95.8,A
USGS,08162600,2018-12-31,54.9,A
USGS,08162600,2019-01-01,38.2,A
USGS,08162600,2019-01-02,32.5,A
USGS,08162600,2019-01-03,290,A
USGS,08162600,2019-01-04,335,A
USGS,08162600,2019-01-05,155,A
USGS,08162600,2019-01-06,80.1,A
USGS,08162600,2019-01-07,48.4,A
USGS,08162600,2019-01-08,34.6,A
USGS,08162600,2019-01-09,27.4,A
USGS,08162600,2019-01-10,23.1,A
USGS,08162600,2019-01-11,20.8,A
USGS,08162600,2019-01-12,47.1,A
USGS,08162600,2019-01-13,97.8,A
USGS,08162600,2019-01-14,75.7,A
USGS,08162600,2019-01-15,42.3,A
USGS,08162600,2019-01-16,29.5,A
USGS,08162600,2019-01-17,29.3,A
USGS,08162600,2019-01-18,28.3,A
USGS,08162600,2019-01-19,28.4,A
USGS,08162600,2019-01-20,26.2,A
USGS,08162600,2019-01-21,20.6,A
USGS,08162600,2019-01-22,19.4,A
USGS,08162600,2019-01-23,44.6,A
USGS,08162600,2019-01-24,145,A
USGS,08162600,2019-01-25,108,A
USGS,08162600,2019-01-26,61.2,A
USGS,08162600,2019-01-27,39.1,A
USGS,08162600,2019-01-28,35.1,A
USGS,08162600,2019-01-29,31.1,A
USGS,08162600,2019-01-30,27.7,A
USGS,08162600,2019-01-31,32.5,A
USGS,08162600,2019-02-01,93.5,A
USGS,08162600,2019-02-02,86.3,A
USGS,08162600,2019-02-03,515,A
USGS,08162600,2019-02-04,421,A
USGS,08162600,2019-02-05,187,A
USGS,08162600,2019-02-06,96.8,A
USGS,08162600,2019-02-07,62.6,A
USGS,08162600,2019-02-08,48.4,A
USGS,08162600,2019-02-09,36.2,A
USGS,08162600,2019-02-10,28.9,A
USGS,08162600,2019-02-11,29.6,A
USGS,08162600,2019-02-12,32.2,A
USGS,08162600,2019-02-13,27.7,A
USGS,08162600,2019-02-14,26,A
USGS,08162600,2019-02-15,22.2,A
USGS,08162600,2019-02-16,20.9,A
USGS,08162600,2019-02-17,20.3,A
USGS,08162600,2019-02-18,18.8,A
USGS,08162600,2019-02-19,18.7,A
USGS,08162600,2019-02-20,17.7,A
USGS,08162600,2019-02-21,19.6,A
USGS,08162600,2019-02-22,20.5,A
USGS,08162600,2019-02-23,21.6,A
USGS,08162600,2019-02-24,19.6,A
USGS,08162600,2019-02-25,16.8,A
USGS,08162600,2019-02-26,18.2,A
USGS,08162600,2019-02-27,35.3,A
USGS,08162600,2019-02-28,59.4,A
USGS,08162600,2019-03-01,66.6,A
USGS,08162600,2019-03-02,56.4,A
USGS,08162600,2019-03-03,44.8,A
USGS,08162600,2019-03-04,33.9,A
USGS,08162600,2019-03-05,27.8,A
USGS,08162600,2019-03-06,29.8,A
USGS,08162600,2019-03-07,28,A
USGS,08162600,2019-03-08,27.4,A
USGS,08162600,2019-03-09,24.8,A
USGS,08162600,2019-03-10,23.9,A
USGS,08162600,2019-03-11,24.6,A
USGS,08162600,2019-03-12,23.7,A
USGS,08162600,2019-03-13,20.3,A
USGS,08162600,2019-03-14,21,A
USGS,08162600,2019-03-15,20.1,A
USGS,08162600,2019-03-16,18.4,A
USGS,08162600,2019-03-17,18,A
USGS,08162600,2019-03-18,18.8,A
USGS,08162600,2019-03-19,19.6,A
USGS,08162600,2019-03-20,17.6,A
USGS,08162600,2019-03-21,18,A
USGS,08162600,2019-03-22,18.3,A
USGS,08162600,2019-03-23,17.3,A
USGS,08162600,2019-03-24,22.1,A
USGS,08162600,2019-03-25,21.9,A
USGS,08162600,2019-03-26,21.6,A
USGS,08162600,2019-03-27,18.7,A
USGS,08162600,2019-03-28,18.1,A
USGS,08162600,2019-03-29,18.2,A
USGS,08162600,2019-03-30,16.7,A
